index,voted
243,0.6953096306555601
244,0.45572728714885874
245,0.39985135037658176
246,0.3480079596592443
247,0.6331752052055934
248,0.34487833670378193
249,0.731907371498219
250,0.8396722494558618
251,0.4801134352031126
252,0.47572477281757203
253,0.641636142845783
254,0.30484222209486783
255,0.35389505282519734
256,0.2979069181108002
257,0.38177600426621733
258,0.8334527353908686
259,0.46131896623834767
260,0.9372437292109095
261,0.47089134030568697
262,0.4678346255170828
263,0.6881310458571376
264,0.35428511050905037
265,0.28388526439510675
266,0.8127631298515148
267,0.8255098039338936
268,0.4865350480316987
269,0.7625581709957866
270,0.3498126409836973
271,0.4520408772427426
272,0.4989492543206102
273,0.36869615297619424
274,0.44541291087963275
275,0.5956279524076961
276,0.9544708162257631
277,0.9198855959198867
278,0.45857651435300967
279,0.3195966963862405
280,0.4970045606588016
281,0.8219278393355435
282,0.7053159472822194
283,0.5081102460577855
284,0.3545530918413197
285,0.47599208232054463
286,0.3104868738437748
287,0.4534107422134855
288,0.2927997428518676
289,0.8013343069936226
290,0.24090368316139665
291,0.7398240040045864
292,0.3079411805689885
293,0.5725512274753904
294,0.5472873565083461
295,0.4186921884074839
296,0.3313587175454155
297,0.23338461423234733
298,0.4133905594042017
299,0.7793850953072977
300,0.8376126678956551
301,0.7488236075280826
302,0.7657870738436275
303,0.47485309577709645
304,0.9151232036481979
305,0.8478838495048425
306,0.47660294093369515
307,0.472968984416247
308,0.5317577517247959
309,0.7133450969056003
310,0.4596015025575078
311,0.7540209884908188
312,0.5577051428163341
313,0.7515032987128003
314,0.41202977422266246
315,0.9405098799902402
316,0.44671467588343655
317,0.47619373046760916
318,0.4744543044774141
319,0.36614265738284835
320,0.48369952732282745
321,0.510100173697512
322,0.6379797625292672
323,0.4632222923004541
324,0.5655393862926992
325,0.41212445145980076
326,0.38974759996366154
327,0.3883229254524168
328,0.36001351257434333
329,0.8013040398086245
330,0.9342757807707537
331,0.31556885896617914
332,0.37467123672832653
333,0.7002011209420713
334,0.955687428406684
335,0.7596455857734795
336,0.44964300099633614
337,0.6265808472935799
338,0.587634746930538
339,0.8166569417908555
340,0.8407379032745931
341,0.3569982869330524
342,0.6929058888158822
343,0.3146659271602254
344,0.5618258378830563
345,0.35326925329170206
346,0.39699747740933944
347,0.8253014317571402
348,0.3854235384008741
349,0.34732192444241045
350,0.9134090998527742
351,0.9456333905600461
352,0.2793674207660671
353,0.3796403075373605
354,0.8104818265248813
355,0.30850901767352695
356,0.6787190843613509
357,0.4361099252443368
358,0.9699435579042928
359,0.3263700697984298
360,0.817441255407969
361,0.797080848465812
362,0.5879125477544768
363,0.7087578748285819
364,0.5461003145866407
365,0.7546374127454234
366,0.53803856090594
367,0.6252715149503286
368,0.29569788556158794
369,0.37209251632809304
370,0.431554595426433
371,0.6336676301440561
372,0.3129597859014235
373,0.7100141693394381
374,0.35647470335548886
375,0.8887461764529253
376,0.391222920636896
377,0.43087535438943503
378,0.5150649270371171
379,0.383355615894444
380,0.6158715096556162
381,0.7324266056646705
382,0.5773705393451226
383,0.538625917272186
384,0.356195917442687
385,0.37537687695610766
386,0.42277518414848
387,0.43946266358089386
388,0.6567289803551296
389,0.3816267782356033
390,0.5693504254270673
391,0.6915236136307342
392,0.41765512194741805
393,0.48154245359048176
394,0.33385150945934483
395,0.6402340306986102
396,0.35600663882061784
397,0.4520833852592386
398,0.7445521561863572
399,0.3131519129371154
400,0.4709572787401064
401,0.8378101359768939
402,0.632514298901888
403,0.9635860289280466
404,0.40159870278259363
405,0.4077838803675329
406,0.2791325091522624
407,0.38700916813785197
408,0.39226926322622147
409,0.5424199531248249
410,0.38944668898079926
411,0.5301905571222223
412,0.5162815454572897
413,0.6079680040814829
414,0.39475089783568446
415,0.4778680906624706
416,0.4660786711354103
417,0.8910236108907497
418,0.9093992696670217
419,0.4936426732352827
420,0.6038205435902065
421,0.43758381919454764
422,0.4010436887347129
423,0.46793945313174823
424,0.32763908479060927
425,0.27012356261105624
426,0.31800651280009745
427,0.43142435238771465
428,0.37309466436203537
429,0.27193008781410644
430,0.35752075269155736
431,0.29867499960766786
432,0.3352228758196965
433,0.45425794218099097
434,0.5175665394928173
435,0.3077161009041008
436,0.620753689921667
437,0.4850568773431064
438,0.4132775601647199
439,0.9163770592846973
440,0.5148520719793938
441,0.3922984696665152
442,0.5270962528612172
443,0.5558164589508104
444,0.40536946682893826
445,0.31558417123114935
446,0.3701233007053122
447,0.4396684014297087
448,0.3506477736797697
449,0.6589586809508522
450,0.3834875208842987
451,0.5239626281592026
452,0.4038549369587315
453,0.4982489467838946
454,0.346265763363992
455,0.33977204371504793
456,0.5456845499440229
457,0.768510381447885
458,0.5760201486873666
459,0.9092971460295015
460,0.38934690378954934
461,0.2634319627708469
462,0.9265444809252167
463,0.6130963034744096
464,0.35853727906587235
465,0.4176144105909187
466,0.36349689263538143
467,0.8298803700048012
468,0.49316622447736247
469,0.6702100878554034
470,0.7816881913500229
471,0.7088469381606276
472,0.6180248964868843
473,0.36537880048113225
474,0.5038020701464949
475,0.6265082375962524
476,0.5112311990273307
477,0.7631351510798701
478,0.7795526913775946
479,0.9185818953804792
480,0.36423164138527914
481,0.6104661871121468
482,0.36207246355156886
483,0.5196212640121675
484,0.9443224087447771
485,0.9368016995185666
486,0.4165739759371269
487,0.2846930771620258
488,0.3876682417189246
489,0.3546225737885072
490,0.5998637475052834
491,0.3260360006285181
492,0.5078769158272415
493,0.46678782572509725
494,0.8392624299858303
495,0.535745222062525
496,0.38767494367957606
497,0.7530073591544894
498,0.38666780214474433
499,0.3535661020314323
500,0.5233283585466905
501,0.8522854482852957
502,0.48524057406376403
503,0.44281282052914217
504,0.31027969799215616
505,0.4836726512903761
506,0.3840851336490781
507,0.42799234900729805
508,0.403978390076249
509,0.6273830404525498
510,0.47920493314684903
511,0.6864002909080723
512,0.5412031044092459
513,0.5296438865625929
514,0.8109892839346271
515,0.4615600266955402
516,0.3817269293645138
517,0.37299115179708564
518,0.3092822097988213
519,0.7272937017517941
520,0.4928091404446017
521,0.4777023042900026
522,0.8227670802076247
523,0.38276867370551226
524,0.23669945691167782
525,0.8585300963215273
526,0.9136354310601078
527,0.7812970533894884
528,0.9277305705312889
529,0.86303424696386
530,0.9209711489943686
531,0.48356910918838186
532,0.34656820685008155
533,0.46721400213815417
534,0.3066628581921465
535,0.3698018740028693
536,0.4900308649485223
537,0.42311580382854475
538,0.4638574137142742
539,0.3580999459232719
540,0.48645453478302497
541,0.5258843331021023
542,0.9284847244955667
543,0.4091320296764212
544,0.5045422410922239
545,0.49919530172252263
546,0.9116006103729742
547,0.2943111129071341
548,0.8487813049532629
549,0.5751361235307096
550,0.3420432562587398
551,0.38474179534382397
552,0.29722837974778593
553,0.74597899682588
554,0.32363548970693445
555,0.38505894341984187
556,0.3922034151673204
557,0.7831335895086835
558,0.4865313345564484
559,0.7019597205214279
560,0.5774052264984904
561,0.5358981582844894
562,0.3974362044210067
563,0.9422684463840861
564,0.5277853676726861
565,0.8631149050207044
566,0.4051929598807449
567,0.48719451280882536
568,0.9345762085891325
569,0.40592040152408143
570,0.49723095683841195
571,0.8789958204418903
572,0.4277910077173033
573,0.8038031356597841
574,0.4371803906287375
575,0.7953300327678366
576,0.36395852477649254
577,0.5205082575249076
578,0.755096821151548
579,0.8277432097612079
580,0.3429986759028563
581,0.7999745609442823
582,0.649979189653243
583,0.4113711938691824
584,0.7266978386135933
585,0.795889972703861
586,0.3453177307084423
587,0.47762849061073537
588,0.6883230149629528
589,0.35520145860426267
590,0.7773027293411371
591,0.3093928320113122
592,0.5207557295469507
593,0.2702666439133848
594,0.446686864250577
595,0.5088452973376788
596,0.34555108275067736
597,0.4889271722182671
598,0.6129091388836511
599,0.6017409363946057
600,0.5416324374746943
601,0.36972507815907035
602,0.885283874052868
603,0.667537918348303
604,0.44808366353727586
605,0.41777089308535326
606,0.3099780523948414
607,0.3246868793576048
608,0.7748009630360967
609,0.5037715824220294
610,0.4043014764727893
611,0.5280465026892738
612,0.4744796181014584
613,0.46045710657268524
614,0.278921267393543
615,0.34366194329389055
616,0.41555205372898535
617,0.32936200505754326
618,0.498910285995152
619,0.6787393994623012
620,0.26513608393474825
621,0.5506049207588952
622,0.4500506457463412
623,0.40016770221568
624,0.427867086702361
625,0.3692149393470852
626,0.4945156561984629
627,0.726312148865337
628,0.9418735950681961
629,0.8976466227377781
630,0.8623914069169976
631,0.39415671535387825
632,0.7496011853494982
633,0.34686388894216846
634,0.5076058451966114
635,0.8534470656818506
636,0.37308389565666356
637,0.4641077353967955
638,0.3141309572909726
639,0.6905704140314742
640,0.7316174327229409
641,0.5488810358942189
642,0.4157177179071079
643,0.5154709083058293
644,0.42163523887392856
645,0.5118436623460957
646,0.8236964256586798
647,0.6347133928195774
648,0.35697850641628576
649,0.4390506528870082
650,0.9458931523053996
651,0.434252032956771
652,0.7811960502440062
653,0.372847499732301
654,0.4503199943029043
655,0.5631969803264124
656,0.38841168442911506
657,0.4267491042013698
658,0.8929593603022172
659,0.7664825801022994
660,0.45446021436460055
661,0.8253724025128358
662,0.4058364537619215
663,0.7881280391990785
664,0.7688414371231982
665,0.3855925766680064
666,0.5689039111904193
667,0.362176540997303
668,0.8116301906570514
669,0.5208170869178835
670,0.32293462796054623
671,0.46632677953407126
672,0.8930082041865911
673,0.9504103689362436
674,0.34921935877558824
675,0.3211685944736265
676,0.9248020016775845
677,0.38922047049045744
678,0.7902553884875975
679,0.39211541500815633
680,0.3739560746237929
681,0.9399681455691531
682,0.8968349880906169
683,0.5458807313900235
684,0.3664735883752103
685,0.7314075767031656
686,0.35110483781138485
687,0.5837651897662699
688,0.4696257296188396
689,0.4903659141892724
690,0.3244015680712769
691,0.5759990891791057
692,0.9390609231203634
693,0.5590527258570474
694,0.3382035098108617
695,0.48365482992498215
696,0.9198301508781256
697,0.379241828761365
698,0.5297320828587472
699,0.2591316423540823
700,0.3793674828848092
701,0.4538620098536392
702,0.38233614563252477
703,0.40066404154064195
704,0.9396033754413123
705,0.9051136261853437
706,0.706026335300166
707,0.8663603609625407
708,0.6825916009056137
709,0.5576469129290803
710,0.8369330854518857
711,0.46391125568856234
712,0.35411156730362175
713,0.35954376362596613
714,0.9255461456430636
715,0.8179210245145562
716,0.41765029806058873
717,0.7178827438584312
718,0.4568848319775353
719,0.3391951489554626
720,0.7259034348240921
721,0.9147960804594915
722,0.35378056142223163
723,0.9233921733377347
724,0.35391726920094246
725,0.2925567856035587
726,0.665580572140235
727,0.9552273185153494
728,0.27851237349318364
729,0.529461350063616
730,0.7857040028265184
731,0.762639062761682
732,0.9049136246691128
733,0.5570900375666281
734,0.3976280684048445
735,0.8461391696488473
736,0.9605283701255477
737,0.7847146130390484
738,0.8355265646646615
739,0.5276813008061688
740,0.4675108822211646
741,0.8901311108854331
742,0.9350783953379183
743,0.7210382120470425
744,0.8624180058982548
745,0.4124884535450639
746,0.39309266546865257
747,0.32211440511359657
748,0.3665888219546966
749,0.5544676616666894
750,0.45645375280258715
751,0.7869215793152383
752,0.37334011434905695
753,0.746323293998525
754,0.32118196963476475
755,0.7231357002360351
756,0.7771441138983711
757,0.4158784560641022
758,0.770192330661101
759,0.4704501134597479
760,0.4317070377710814
761,0.8310493695660487
762,0.4669278085700916
763,0.33563133300893827
764,0.6446859148725461
765,0.30220256883223556
766,0.9433931666604675
767,0.4527763882949612
768,0.8286396687222011
769,0.8655927259047179
770,0.33608627463731566
771,0.686145620468067
772,0.9058925847323311
773,0.7818626250236823
774,0.36711712489118664
775,0.4871372704382017
776,0.4161778004380558
777,0.27612161667460683
778,0.38827606074710386
779,0.6771018880665242
780,0.8220311630821352
781,0.6586029381479955
782,0.40870322431735245
783,0.6057318132211327
784,0.8396061383313868
785,0.37355237480701625
786,0.3839149159276145
787,0.2796076311014753
788,0.33152949642719687
789,0.3422084789698725
790,0.42371275172594763
791,0.3546610819831419
792,0.4754907065078883
793,0.47300356217107004
794,0.7338033729702048
795,0.5852304598084479
796,0.4257646826983043
797,0.6243946296500659
798,0.36543816249240724
799,0.3586810382482641
800,0.880526561785706
801,0.62275049692956
802,0.6377565895645395
803,0.7891877922981086
804,0.4241094327667411
805,0.3893381736356912
806,0.4185659951106932
807,0.3389443072215266
808,0.3928726509174596
809,0.4633096400901852
810,0.7101566886660224
811,0.34863375334478114
812,0.4131535390863689
813,0.5944473823820201
814,0.9176162546358446
815,0.3672213146950449
816,0.5327817622067107
817,0.7735936472242072
818,0.3997505796828256
819,0.791799607570988
820,0.372554549854995
821,0.9470202684737017
822,0.45658084065754884
823,0.3134954558134917
824,0.9313120649853496
825,0.45433137895377734
826,0.4522091024903534
827,0.6745349549335719
828,0.6876538456807335
829,0.6296988626167509
830,0.36045767613411694
831,0.47105452625653693
832,0.7253271831474719
833,0.2523034063499753
834,0.4614938713692584
835,0.8915015992946752
836,0.2884919626299402
837,0.31026040961146956
838,0.30160612862292063
839,0.39879542289357967
840,0.42669537828051446
841,0.32116920309080577
842,0.8569174741166451
843,0.6956932587203021
844,0.42655853315942077
845,0.41668651693920306
846,0.5513769418513288
847,0.38913529706053906
848,0.7129567517051694
849,0.21199347344293384
850,0.6041276416164133
851,0.5037323368459495
852,0.7393926579309461
853,0.5782487326166322
854,0.326994669234486
855,0.9221739125890793
856,0.5718898930267269
857,0.45269261124358157
858,0.4026718910504757
859,0.33814094777738307
860,0.8065034345571963
861,0.505676655257227
862,0.47969734687847904
863,0.45486325693420965
864,0.537669747552278
865,0.7711623888073037
866,0.4880325594200244
867,0.26222628965800004
868,0.33394749522086126
869,0.2522490526741321
870,0.35459675041793454
871,0.41674827794707364
872,0.42000539625608563
873,0.7652189122615639
874,0.40542477285496853
875,0.44690460309723035
876,0.45031412590146513
877,0.3697582461507973
878,0.3600817675866795
879,0.5574329309216494
880,0.652852300790531
881,0.5056414818166558
882,0.7041641050323975
883,0.9075444887483574
884,0.5202815873596704
885,0.5066907511686525
886,0.465925623072913
887,0.741271302944409
888,0.5087205940754511
889,0.5459536626018483
890,0.7382118369388732
891,0.6084785221507022
892,0.3443852275845221
893,0.3639919713429143
894,0.4470384551463817
895,0.38553426056948475
896,0.4920729760402309
897,0.9467582637979639
898,0.9209277329663971
899,0.7804415639509693
900,0.8368859177557075
901,0.5360270602771964
902,0.3686811851270641
903,0.55891513330925
904,0.4590612765299431
905,0.40888789377803825
906,0.4278711449766755
907,0.27911871228047597
908,0.3542574411714117
909,0.7723397946006854
910,0.4033982604790191
911,0.4538100208348675
912,0.44229170248157645
913,0.40104521800517906
914,0.39809174147172016
915,0.2626821812937942
916,0.8210887280988359
917,0.746893198436184
918,0.3741572310273052
919,0.4937593041369131
920,0.27093707333074984
921,0.2921472585392722
922,0.3417203361404643
923,0.9137489272850061
924,0.49881264973194783
925,0.3963654107843532
926,0.700643348430133
927,0.29914181781385807
928,0.9102201761933674
929,0.27093951401808863
930,0.49500876100097796
931,0.5408550175982756
932,0.7337392862829798
933,0.9109024877964291
934,0.3402177164308136
935,0.41788919076148606
936,0.37812723993047354
937,0.8578178931266226
938,0.7885253788032062
939,0.3804505718865598
940,0.5792244363950886
941,0.329196602155857
942,0.40906679913672966
943,0.33789270851249104
944,0.39720881177683776
945,0.9041144038396999
946,0.46634881057316874
947,0.8029550302061897
948,0.4090707292372398
949,0.4333404229567714
950,0.5396185191199793
951,0.33616698322996097
952,0.5286108647251374
953,0.5154807372311018
954,0.32529265405524743
955,0.32605611818272173
956,0.3698241928984598
957,0.2972829391033914
958,0.8185764301461081
959,0.5217096574928918
960,0.5625747549238227
961,0.2901484111613845
962,0.42572318966025663
963,0.2973593617623957
964,0.2847870254799936
965,0.8585689301889324
966,0.3549221545051793
967,0.5353723853003086
968,0.8528684222502835
969,0.46883572036632915
970,0.48701085668908756
971,0.35750909188073643
972,0.4885116149446564
973,0.5415749623566518
974,0.4653781766861404
975,0.5524440856180858
976,0.5258461119288426
977,0.9597507106833533
978,0.44117131432243234
979,0.49203960568094623
980,0.8495531329815638
981,0.4077179481897781
982,0.9259128682283743
983,0.4074707565436298
984,0.5697001632868515
985,0.9158705040861248
986,0.6750729949584824
987,0.6442311704446723
988,0.48799711686900826
989,0.3932032036726712
990,0.38714230637868335
991,0.4482121315800498
992,0.8104778302327301
993,0.4054640287228759
994,0.5860839641689668
995,0.36278980663433136
996,0.5877428929811328
997,0.3248870222790778
998,0.520504939673878
999,0.2770956574970371
1000,0.43828593876606564
1001,0.40918570803138526
1002,0.48923629434924204
1003,0.28611414743507435
1004,0.8104420467736642
1005,0.5723521416707829
1006,0.2784950206090812
1007,0.542104845641933
1008,0.5325338788137209
1009,0.48756360289794837
1010,0.37172682360908177
1011,0.4630136353489808
1012,0.4703080048724222
1013,0.4778468602799697
1014,0.8626910658617977
1015,0.5629421762872758
1016,0.9446793071918013
1017,0.44070496890422123
1018,0.4769071329334517
1019,0.38091551606480484
1020,0.6476024462359592
1021,0.8105724763650445
1022,0.5731830988916656
1023,0.43216616994424667
1024,0.41601547436604314
1025,0.367165731733474
1026,0.4330745078840945
1027,0.40501660125827565
1028,0.3749155821066379
1029,0.3425874880079632
1030,0.7686031298250398
1031,0.9156480038708782
1032,0.8249558828113083
1033,0.37623514669661356
1034,0.42415924839289776
1035,0.6666608799543768
1036,0.5531041840658153
1037,0.39085126088506983
1038,0.5067199254199747
1039,0.905951281076748
1040,0.4905892360653896
1041,0.4164253944244278
1042,0.3831458748388084
1043,0.42482978137833555
1044,0.8912948175606862
1045,0.3425207144423171
1046,0.34530405377041484
1047,0.6332041917455125
1048,0.3945952928195627
1049,0.39290134738095944
1050,0.8375663858784814
1051,0.727159430288649
1052,0.471498379442376
1053,0.5063790620490569
1054,0.6979998499573731
1055,0.3099933286744018
1056,0.8002207295053889
1057,0.6245216871653657
1058,0.35735743766495887
1059,0.33348881153192345
1060,0.41413339364555624
1061,0.42683355640130394
1062,0.3493800340234802
1063,0.42274335131330637
1064,0.5517316072750758
1065,0.42340265185310716
1066,0.7936050600230183
1067,0.34754796575813796
1068,0.3635647064522804
1069,0.46852475284394596
1070,0.3949121791968473
1071,0.8379247011779968
1072,0.3567606152248651
1073,0.3765417424914501
1074,0.8423050156653847
1075,0.37561656143533245
1076,0.454685447602297
1077,0.9019342689060279
1078,0.3990428405722482
1079,0.8215360247748791
1080,0.945510491983297
1081,0.29850930232015954
1082,0.43245725155479925
1083,0.9414045166299575
1084,0.28627004608013623
1085,0.3923945708081962
1086,0.4226580935890485
1087,0.6075107863231755
1088,0.5788883145625968
1089,0.8272036102076123
1090,0.4783709380873183
1091,0.3812380192087698
1092,0.5538674758574992
1093,0.33939657150267094
1094,0.28199979655529805
1095,0.3222668292194613
1096,0.80545219756329
1097,0.952221238571158
1098,0.9250840907832929
1099,0.5859751354535451
1100,0.4065761085973871
1101,0.4614326267698465
1102,0.5372239146446367
1103,0.9164765434470284
1104,0.44446138112305517
1105,0.525119257960466
1106,0.28380139798806403
1107,0.567846990018069
1108,0.5520037997693378
1109,0.5271501703629567
1110,0.4795142190534178
1111,0.41949639203807876
1112,0.32014548695788353
1113,0.4300813197467888
1114,0.9046421552273488
1115,0.7912619430540738
1116,0.8482992646320239
1117,0.42873277975342533
1118,0.5353481402807169
1119,0.4659870221781082
1120,0.40696962240622786
1121,0.599632641071517
1122,0.4972541817061808
1123,0.7677903717692517
1124,0.6797368079019365
1125,0.561861931325453
1126,0.6864761036032488
1127,0.8143598474141728
1128,0.3749566230471708
1129,0.43139873952545676
1130,0.5602679462250589
1131,0.5587077838582993
1132,0.43533237105970485
1133,0.5450104688232207
1134,0.42162449376560845
1135,0.8135954885319915
1136,0.31347273204929865
1137,0.2713924811592528
1138,0.5827514817012385
1139,0.5000618176121844
1140,0.7780883126580281
1141,0.8200643347519708
1142,0.4787789881521356
1143,0.46437894799542717
1144,0.36542996487148455
1145,0.42127956494656704
1146,0.5139625155150008
1147,0.5112504673327605
1148,0.5118689762068882
1149,0.8102856239139625
1150,0.4427578672599189
1151,0.7687568219440818
1152,0.3164269138602874
1153,0.8023315546484593
1154,0.3758954494842312
1155,0.325346017089836
1156,0.2616161570912263
1157,0.3573918908040818
1158,0.38330675797707014
1159,0.4327050552503282
1160,0.9310920046556465
1161,0.26162208306494206
1162,0.44767435755229296
1163,0.31521782336725584
1164,0.44938849243138007
1165,0.27942361533973853
1166,0.36069914364004063
1167,0.300290425761552
1168,0.5182295026748168
1169,0.8989693356449822
1170,0.4714039932093124
1171,0.5804484027782273
1172,0.390717650970181
1173,0.92234450634038
1174,0.4041459988339729
1175,0.2871389514829285
1176,0.8064050331444649
1177,0.8269436626685246
1178,0.4942071858103085
1179,0.7611037799418647
1180,0.485825651910196
1181,0.8626607653069334
1182,0.3696132837075863
1183,0.35291349612768425
1184,0.4161789442760894
1185,0.37060736889184104
1186,0.29446322550379506
1187,0.9292683447249775
1188,0.8451530732288681
1189,0.728267377802314
1190,0.4044865220560731
1191,0.40700546061514414
1192,0.8151400195223811
1193,0.4233536548928867
1194,0.39073690937857
1195,0.7106169705358211
1196,0.4098716858824871
1197,0.474516212746277
1198,0.5806820539682197
1199,0.4195962953252501
1200,0.45884261494183187
1201,0.9183316158992177
1202,0.5814561303101184
1203,0.5988291711692709
1204,0.44260947720831484
1205,0.37645087782934855
1206,0.7373810141401339
1207,0.8394748108913782
1208,0.3492553205299107
1209,0.9314875968679983
1210,0.4138465986910946
1211,0.41921078288462527
1212,0.8156089649783406
1213,0.5639469361518916
1214,0.5880597320994062
1215,0.371596425465151
1216,0.5525298793915944
1217,0.29618805247023433
1218,0.259937511439091
1219,0.7647454604287903
1220,0.7429445424313187
1221,0.9457339414423096
1222,0.3961788953697554
1223,0.48152403792781656
1224,0.5994425269315474
1225,0.5810820367560586
1226,0.36805598652563587
1227,0.3492104764768908
1228,0.35637667194485645
1229,0.3351168560121635
1230,0.39288343332323455
1231,0.5782964291066678
1232,0.25919691892813906
1233,0.7842337868797982
1234,0.5792545596394768
1235,0.3281201648458303
1236,0.3902804336631555
1237,0.3676525588330535
1238,0.7559774558306628
1239,0.301594067414926
1240,0.3559341971110173
1241,0.29772793156953775
1242,0.3966263213206718
1243,0.3027804098911581
1244,0.5644682027993143
1245,0.5090456188963617
1246,0.8928086306685095
1247,0.3045401297798975
1248,0.44202658643061793
1249,0.775493632229268
1250,0.4908995434328256
1251,0.8428808194789307
1252,0.4509200575564156
1253,0.6846799076120273
1254,0.4341232117903191
1255,0.7623435783191956
1256,0.7449892117474798
1257,0.8950362387993146
